,Unnamed: 0,ApparentTemperatureCelsius,CloudCoveragePercent,DateHrGmt,DateHrLwt,DiffuseHorizontalRadiationWsqm,DirectNormalIrradianceWsqm,DownwardSolarRadiationWsqm,HeatIndexCelsius,Latitude,Longitude,MslPressureKilopascals,PrecipitationPreviousHourCentimeters,ReferenceEvapotranspiration,ReferenceEvapotranspirationMillimetersPerHour,RelativeHumidityPercent,SiteId,SnowfallCentimeters,SurfaceAirPressureKilopascals,SurfaceDewpointTemperatureCelsius,SurfaceTemperatureCelsius,SurfaceWetBulbTemperatureCelsius,SurfaceWindGustsKph,WindChillTemperatureCelsius,WindDirectionDegrees,WindSpeedKph,sun_zenith,sun_azimuth,surface_tilt,surface_azimuth,dhi,dni,ghi,poa_irradiance,trina_model,silfab_model,sequential_month,month,sequential_day,silfab_meas,silfab_Keeton_meas,trina_meas
2018-04-10 22:00:00-07:00,8422,4.2,31,04/11/2018 05:00:00,04/10/2018 22:00:00,0,0,0,6.0,42.07823,-121.27869,101.5,0.0,0.0,,81,2259771403,0.0,86.2,3.0,6.0,4.6,71.2,4.2,227,8.5,114.106571477,308.08325442,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,236,0.0265057706866,0.0962373727273,0.0173373378378
2018-04-10 23:00:00-07:00,8423,3.7,34,04/11/2018 06:00:00,04/10/2018 23:00:00,0,0,0,5.3,42.07823,-121.27869,101.5,0.0,0.0,,85,2259771403,0.0,86.2,3.00999999046,5.3,4.2,71.7,3.7,225,7.1,121.942032679,322.394956003,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,236,,0.0962727272727,0.0178078085586
2018-04-11 00:00:00-07:00,8424,2.8,13,04/11/2018 07:00:00,04/11/2018 00:00:00,0,0,0,4.7,42.07823,-121.27869,101.5,0.00254,0.0,,92,2259771403,0.0,86.1,3.44000005722,4.7,4.1,65.9,2.8,212,7.8,127.373926106,339.224194189,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,237,0.0285362869718,0.0982095954545,0.0203953963964
2018-04-11 01:00:00-07:00,8425,2.1,0,04/11/2018 08:00:00,04/11/2018 01:00:00,0,0,0,3.7,42.07823,-121.27869,101.5,0.0,0.0,,96,2259771403,0.0,86.1,3.13000011444,3.7,3.4,65.5,2.1,203,6.6,129.566468278,358.010790052,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,237,0.0292683886444,0.099737375,0.0219444459459
2018-04-11 02:00:00-07:00,8426,1.8,78,04/11/2018 09:00:00,04/11/2018 02:00:00,0,0,0,3.9,42.07823,-121.27869,101.5,0.0,0.0,,93,2259771403,0.0,86.1,2.90000009537,3.9,3.4,65.5,1.8,199,8.0,128.089149212,17.0047134489,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,237,0.031123337588,0.100186870455,0.021724222973
2018-04-11 03:00:00-07:00,8427,1.7,72,04/11/2018 10:00:00,04/11/2018 03:00:00,0,0,0,3.7,42.07823,-121.27869,101.5,0.0,0.0,,92,2259771403,0.0,86.1,2.51999998093,3.7,3.2,66.6,1.7,197,7.8,123.237914797,34.3051135794,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,237,0.0323963221831,0.100454543182,0.0216441441441
2018-04-11 04:00:00-07:00,8428,1.4,76,04/11/2018 11:00:00,04/11/2018 04:00:00,0,0,0,3.5,42.07823,-121.27869,101.5,0.0,0.0,,91,2259771403,0.0,86.0,2.17000007629,3.5,2.8,66.2,1.4,189,7.8,115.807056471,49.0997983911,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,237,0.0333822372359,0.102138888636,0.0233283288288
2018-04-11 05:00:00-07:00,8429,1.3,88,04/11/2018 12:00:00,04/11/2018 05:00:00,0,0,0,3.4,42.07823,-121.27869,101.4,0.0,0.0,,90,2259771403,0.0,86.0,1.82000005245,3.4,2.7,65.4,1.3,181,7.9,106.633013617,61.6369713525,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,237,0.0336668631162,0.102782829545,0.0236561554054
2018-04-11 06:00:00-07:00,8430,2.3,90,04/11/2018 13:00:00,04/11/2018 06:00:00,0,0,0,4.3,42.07823,-121.27869,101.3,0.0,0.0,,93,2259771403,0.0,85.9,3.20000004768,4.3,3.7,63.7,2.3,180,7.9,96.3710250954,72.5945120807,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,237,0.0337974379401,0.102318184091,0.0238588581081
2018-04-11 07:00:00-07:00,8431,2.7,100,04/11/2018 14:00:00,04/11/2018 07:00:00,18,2,19,4.6,42.07823,-121.27869,101.2,0.0,0.003,,89,2259771403,0.0,85.9,2.95000004768,4.6,3.8,63.8,2.7,171,7.9,85.4951896613,82.7077672689,8.5336170251,90.0,18,2,19,18.4247767581,2.62200721564,2.39685349353,8,4,237,0.855300763204,0.931982322727,0.672122123874
2018-04-11 08:00:00-07:00,8432,3.3,96,04/11/2018 15:00:00,04/11/2018 08:00:00,68,118,90,5.5,42.07823,-121.27869,101.2,0.0,0.005,,78,2259771403,0.0,85.8,2.07999992371,5.5,3.9,63.6,3.3,179,10.0,74.3726632496,92.7025129665,34.7504220545,90.0,68,118,90,166.245029395,41.4333049515,39.6632401071,8,4,237,10.1375562399,6.13704040682,5.32553803829
2018-04-11 09:00:00-07:00,8433,3.8,100,04/11/2018 16:00:00,04/11/2018 09:00:00,162,43,178,6.4,42.07823,-121.27869,101.1,0.0,0.009,,64,2259771403,0.0,85.8,0.189999997616,6.4,3.7,64.4,3.8,183,13.2,63.3495939692,103.379502838,60.0,90.0,162,43,178,181.96654348,45.4228185239,43.5081585726,8,4,237,18.9556734146,13.1793308068,11.0660585586
2018-04-11 10:00:00-07:00,8434,4.1,99,04/11/2018 17:00:00,04/11/2018 10:00:00,242,54,270,7.2,42.07823,-121.27869,101.0,0.0,0.012,,55,2259771403,0.0,85.8,-1.25,7.2,3.5,65.7,4.1,186,17.0,52.8545991828,115.779739335,49.9271107961,90.0,242,54,270,268.598257074,67.6623674739,65.0209283171,8,4,237,28.5991265651,26.7576161614,21.3327527523
2018-04-11 11:00:00-07:00,8435,4.8,97,04/11/2018 18:00:00,04/11/2018 11:00:00,320,117,398,8.0,42.07823,-121.27869,101.0,0.00254,0.014,,50,2259771403,0.0,85.7,-1.86000001431,8.0,3.8,68.4,4.8,191,20.8,43.5570646052,131.370344981,35.5107198311,90.0,320,117,398,412.506606139,103.536315526,99.9216690608,8,4,237,48.1799755484,78.0607954545,67.0146596599
2018-04-11 12:00:00-07:00,8436,4.0,98,04/11/2018 19:00:00,04/11/2018 12:00:00,361,199,514,7.9,42.07823,-121.27869,101.0,0.013,0.014,,50,2259771403,0.0,85.7,-1.99000000954,7.9,3.7,77.2,4.0,199,27.9,36.5952603069,151.853014989,19.3043811021,90.0,361,199,514,528.384389244,132.072331128,127.886644931,8,4,237,61.5726516039,116.04294192,102.748188189
2018-04-11 13:00:00-07:00,8437,4.0,100,04/11/2018 20:00:00,04/11/2018 13:00:00,390,109,480,7.7,42.07823,-121.27869,100.8,0.014,0.014,,53,2259771403,0.0,85.6,-1.33000004292,7.7,3.8,75.5,4.0,195,25.7,33.5856303008,177.28702273,1.80025142324,90.0,390,109,480,480.80489782,120.589554158,116.618503545,8,4,237,84.8531518974,121.960469695,107.00940941
2018-04-11 14:00:00-07:00,8438,4.8,100,04/11/2018 21:00:00,04/11/2018 14:00:00,399,152,526,8.3,42.07823,-121.27869,100.6,0.00254,0.014,,50,2259771403,0.0,85.4,-1.60000002384,8.3,4.1,75.1,4.8,194,25.0,35.5877407006,203.347072269,15.8330526685,270.0,399,152,526,525.015019315,130.816196157,126.638144779,8,4,237,100.528889866,135.199353536,97.3943818806
2018-04-11 15:00:00-07:00,8439,4.5,100,04/11/2018 22:00:00,04/11/2018 15:00:00,361,46,397,8.1,42.07823,-121.27869,100.5,0.00254,0.012,,50,2259771403,0.0,85.4,-1.69000005722,8.1,3.9,77.2,4.5,203,24.9,41.8639922587,224.97504778,32.3490627179,270.0,361,46,397,384.430318399,96.8043483518,93.3592490336,8,4,237,83.1163742179,218.361479795,182.463423423
2018-04-11 16:00:00-07:00,8440,3.2,100,04/11/2018 23:00:00,04/11/2018 16:00:00,252,15,263,7.0,42.07823,-121.27869,100.5,0.037,0.008,,57,2259771403,0.0,85.3,-0.980000019073,7.0,3.6,78.6,3.2,208,24.0,50.7826886755,241.455832046,47.1077664311,270.0,252,15,263,237.940208044,60.0016760366,57.6067071748,8,4,237,46.4638800863,151.659131311,118.205097595
2018-04-11 17:00:00-07:00,8441,1.6,100,04/12/2018 00:00:00,04/11/2018 17:00:00,149,0,149,5.6,42.07823,-121.27869,100.6,0.041,0.006,,65,2259771403,0.0,85.4,-0.509999990463,5.6,3.0,77.7,1.6,208,21.8,61.0853719264,254.390126031,60.0,270.0,149,0,149,121.0625,29.6184905108,28.2822647531,8,4,237,200.218481026,181.176050505,170.357004505
2018-04-11 18:00:00-07:00,8442,-1.1,99,04/12/2018 01:00:00,04/11/2018 18:00:00,87,0,88,3.4,42.07823,-121.27869,100.7,0.04,0.004,,74,2259771403,0.2,85.3,-0.810000002384,3.4,1.6,83.7,-1.1,219,21.0,72.0241901826,265.339574966,44.1466228338,270.0,87,0,88,77.8206928679,18.3437663292,17.4539032167,8,4,237,21.3396821206,81.1103459591,76.8136436419
2018-04-11 19:00:00-07:00,8443,-1.6,99,04/12/2018 02:00:00,04/11/2018 19:00:00,34,0,35,2.6,42.07823,-121.27869,100.7,0.046,0.001,,81,2259771403,0.2,85.3,-0.40000000596,2.6,1.3,83.0,-1.6,227,17.4,83.135057054,275.420686555,13.1657714621,270.0,34,0,35,33.6681537195,6.65221718009,6.25001393467,8,4,237,2.15108274604,6.85628535227,5.9533483491
2018-04-11 20:00:00-07:00,8444,-2.0,100,04/12/2018 03:00:00,04/11/2018 20:00:00,0,0,0,2.0,42.07823,-121.27869,100.8,0.056,0.0,,86,2259771403,0.3,85.3,-0.189999997616,2.0,1.0,89.5,-2.0,248,15.3,94.0627353788,285.468088398,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,237,-0.181196694102,-0.335699495455,-0.0404679662162
2018-04-11 21:00:00-07:00,8445,-2.5,100,04/12/2018 04:00:00,04/11/2018 21:00:00,0,0,0,1.5,42.07823,-121.27869,100.9,0.046,0.0,,86,2259771403,0.3,85.4,-0.670000016689,1.5,0.5,87.3,-2.5,260,14.5,104.449635446,296.211256564,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,237,0.00130917297535,0.0920883840909,0.023721222973
2018-04-11 22:00:00-07:00,8446,-3.3,100,04/12/2018 05:00:00,04/11/2018 22:00:00,0,0,0,0.8,42.07823,-121.27869,101.1,0.025,0.0,,86,2259771403,0.2,85.5,-1.33000004292,0.8,0.0,84.7,-3.3,270,14.8,113.848536794,308.37669655,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,237,0.033462440581,0.107457072727,0.0247572567568
2018-04-11 23:00:00-07:00,8447,-4.3,99,04/12/2018 06:00:00,04/11/2018 23:00:00,0,0,0,0.1,42.07823,-121.27869,101.2,0.00254,0.0,,86,2259771403,0.1,85.6,-2.00999999046,0.1,-0.7,83.4,-4.3,273,15.0,121.645472551,322.659198425,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,237,0.0340502737676,0.106010097727,0.0254029031532
2018-04-12 00:00:00-07:00,8448,-6.4,90,04/12/2018 07:00:00,04/12/2018 00:00:00,0,0,0,-1.2,42.07823,-121.27869,101.3,0.00254,0.0,,86,2259771403,0.1,85.6,-3.25999999046,-1.2,-1.9,84.1,-6.4,280,17.8,127.037785807,339.42397862,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,238,0.0337182121479,0.103739897727,0.0249324324324
2018-04-12 01:00:00-07:00,8449,-7.0,98,04/12/2018 08:00:00,04/12/2018 01:00:00,0,0,0,-1.5,42.07823,-121.27869,101.5,0.00254,0.0,,84,2259771403,0.1,85.7,-3.79999995232,-1.5,-2.3,88.6,-7.0,278,19.4,129.202031609,358.106011502,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,238,0.0331445616197,0.103161615909,0.0250025022523
2018-04-12 02:00:00-07:00,8450,-7.2,96,04/12/2018 09:00:00,04/12/2018 02:00:00,0,0,0,-1.8,42.07823,-121.27869,101.6,0.0,0.0,,83,2259771403,0.0,85.8,-4.44999980927,-1.8,-2.7,84.5,-7.2,274,17.9,127.717879248,16.9823838571,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,238,0.0332218309859,0.10351515,0.0245945945946
2018-04-12 03:00:00-07:00,8451,-7.2,86,04/12/2018 10:00:00,04/12/2018 03:00:00,0,0,0,-2.1,42.07823,-121.27869,101.7,0.0,0.0,,82,2259771403,0.0,85.9,-4.80000019073,-2.1,-3.0,75.7,-7.2,270,16.2,122.879057357,34.190081547,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,238,0.0324921760563,0.103797979545,0.0251176171171
2018-04-12 04:00:00-07:00,8452,-7.3,60,04/12/2018 11:00:00,04/12/2018 04:00:00,0,0,0,-2.5,42.07823,-121.27869,101.8,0.0,0.0,,82,2259771403,0.0,86.0,-5.21000003815,-2.5,-3.4,68.7,-7.3,266,14.5,115.469219201,48.9284567797,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,238,0.0337832557218,0.104656563636,0.0257657657658
2018-04-12 05:00:00-07:00,8453,-7.3,49,04/12/2018 12:00:00,04/12/2018 05:00:00,0,0,0,-2.8,42.07823,-121.27869,101.9,0.00254,0.0,,81,2259771403,0.0,86.0,-5.53999996185,-2.8,-3.7,63.5,-7.3,262,12.6,106.315877458,61.4354558338,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,238,0.0357927429577,0.105909090909,0.0268143153153
2018-04-12 06:00:00-07:00,8454,-7.1,32,04/12/2018 13:00:00,04/12/2018 06:00:00,0,0,0,-2.6,42.07823,-121.27869,101.9,0.0,0.001,,82,2259771403,0.0,86.1,-5.21000003815,-2.6,-3.5,61.6,-7.1,270,12.6,96.0698396402,72.3761367505,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,238,0.0364837632042,0.106040404545,0.0274499527027
2018-04-12 07:00:00-07:00,8455,-6.8,16,04/12/2018 14:00:00,04/12/2018 07:00:00,20,317,36,-2.6,42.07823,-121.27869,102.0,0.0,0.002,,80,2259771403,0.0,86.1,-5.55999994278,-2.6,-3.6,60.4,-6.8,269,11.7,85.2034495408,82.4775514626,9.10565287047,90.0,20,317,36,104.356602024,26.0265672017,24.8640978961,8,4,238,0.215053305898,0.534891413636,0.044517018018
2018-04-12 08:00:00-07:00,8456,-6.2,4,04/12/2018 15:00:00,04/12/2018 08:00:00,115,603,225,-1.5,42.07823,-121.27869,102.1,0.0,0.004,,68,2259771403,0.0,86.2,-6.53999996185,-1.5,-3.1,53.9,-6.2,274,15.0,74.0829492437,92.4615987934,35.7182845076,90.0,115,603,225,681.507895195,171.604296831,166.985188264,8,4,238,4.89160455766,14.5791843455,4.35544795045
2018-04-12 09:00:00-07:00,8457,-4.2,0,04/12/2018 16:00:00,04/12/2018 09:00:00,141,836,448,0.4,42.07823,-121.27869,102.0,0.0,0.007,,57,2259771403,0.0,86.2,-7.11999988556,0.4,-2.1,49.5,-4.2,269,16.6,63.053480962,103.129178093,60.0,90.0,141,836,448,1073.89336308,253.2493713,248.645453724,8,4,238,48.8217869718,96.55748485,35.127289786
2018-04-12 10:00:00-07:00,8458,-2.3,2,04/12/2018 17:00:00,04/12/2018 10:00:00,144,942,647,2.2,42.07823,-121.27869,102.0,0.0,0.01,,46,2259771403,0.0,86.3,-8.06000041962,2.2,-1.2,46.3,-2.3,265,18.8,52.5424749553,115.527971196,49.6675083083,90.0,144,942,647,1104.29775863,258.204753922,253.652215319,8,4,238,72.8566206959,85.4574015159,40.9246471464
2018-04-12 11:00:00-07:00,8459,-0.6,28,04/12/2018 18:00:00,04/12/2018 11:00:00,223,833,784,3.8,42.07823,-121.27869,101.9,0.0,0.011,,41,2259771403,0.0,86.3,-8.17000007629,3.8,-0.4,48.1,-0.6,263,21.0,43.2195982647,131.146863613,35.2840970351,90.0,223,833,784,1007.4740311,238.626053873,233.860215875,8,4,238,143.103095657,185.714421714,78.8267742748
2018-04-12 12:00:00-07:00,8460,-1.5,89,04/12/2018 19:00:00,04/12/2018 12:00:00,250,585,703,3.3,42.07823,-121.27869,102.1,0.0,0.008,,43,2259771403,0.0,86.5,-8.13000011444,3.3,-0.6,54.2,-1.5,269,23.9,36.2312998391,151.735035286,19.1359268307,90.0,250,585,703,756.697335327,186.926788223,182.151854428,8,4,238,109.867195326,252.299199493,200.248435935
2018-04-12 13:00:00-07:00,8461,-1.0,97,04/12/2018 20:00:00,04/12/2018 13:00:00,372,334,649,3.7,42.07823,-121.27869,102.1,0.00254,0.008,,44,2259771403,0.0,86.5,-7.40000009537,3.7,-0.2,53.5,-1.0,271,23.7,33.2186054459,177.379372838,1.71499535772,90.0,372,334,649,651.559558494,162.825058,158.249290769,8,4,238,142.01022056,162.289866161,102.252965468
2018-04-12 14:00:00-07:00,8462,-0.8,98,04/12/2018 21:00:00,04/12/2018 14:00:00,391,279,625,3.9,42.07823,-121.27869,102.2,0.00254,0.008,,46,2259771403,0.0,86.5,-6.80999994278,3.9,0.0,56.1,-0.8,277,23.8,35.2585804969,203.640196958,15.8271347957,270.0,391,279,625,628.03024246,157.272498394,152.759561717,8,4,238,156.859540786,221.837098484,136.275993493
2018-04-12 15:00:00-07:00,8463,-0.7,97,04/12/2018 22:00:00,04/12/2018 15:00:00,362,256,564,3.9,42.07823,-121.27869,102.2,0.0,0.007,,46,2259771403,0.0,86.6,-6.57999992371,3.9,0.0,60.8,-0.7,282,23.3,41.5890131567,225.34769733,32.2663918157,270.0,362,256,564,589.088500886,148.106944003,143.715065218,8,4,238,175.417207551,179.968050507,156.380625626
2018-04-12 16:00:00-07:00,8464,-1.1,95,04/12/2018 23:00:00,04/12/2018 16:00:00,337,122,422,3.5,42.07823,-121.27869,102.3,0.00254,0.006,,48,2259771403,0.0,86.6,-6.38999986649,3.5,-0.1,64.4,-1.1,286,21.9,50.5508963542,241.829023451,46.9724214008,270.0,337,122,422,432.721943301,110.41545152,106.711108367,8,4,238,228.43502543,212.96105303,137.13738989
2018-04-12 17:00:00-07:00,8465,-1.2,97,04/13/2018 00:00:00,04/12/2018 17:00:00,280,96,334,3.2,42.07823,-121.27869,102.3,0.0,0.005,,50,2259771403,0.0,86.6,-6.28000020981,3.2,-0.2,67.6,-1.2,288,20.1,60.8797229575,254.741986388,59.9974383033,270.0,280,96,334,349.038618008,89.4502221678,86.2470293559,8,4,238,204.178431632,154.551267677,106.682454953
2018-04-12 18:00:00-07:00,8466,-1.2,95,04/13/2018 01:00:00,04/12/2018 18:00:00,179,77,210,3.0,42.07823,-121.27869,102.4,0.0,0.003,,59,2259771403,0.0,86.7,-4.05999994278,3.0,0.2,68.3,-1.2,290,18.5,71.8299839319,265.670825765,45.0679175006,270.0,179,77,210,249.359224787,63.8121623226,61.3328347675,8,4,238,197.062949923,183.82592172,176.345710712
2018-04-12 19:00:00-07:00,8467,-2.0,76,04/13/2018 02:00:00,04/12/2018 19:00:00,81,0,81,1.9,42.07823,-121.27869,102.5,0.0,0.002,,66,2259771403,0.0,86.7,-3.6400001049,1.9,-0.2,72.9,-2.0,289,14.7,82.9402988878,275.737456881,13.5695381546,270.0,81,0,81,80.1521085668,19.0739978115,18.1601519191,8,4,238,74.1887001175,60.7761439386,58.3790190158
2018-04-12 20:00:00-07:00,8468,-3.9,45,04/13/2018 03:00:00,04/12/2018 20:00:00,0,0,0,-0.5,42.07823,-121.27869,102.6,0.0,0.0,,80,2259771403,0.0,86.8,-3.71000003815,-0.5,-1.6,72.0,-3.9,291,10.1,93.8569203502,285.775998911,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,238,2.95263840053,5.53831818409,4.74032532658
2018-04-12 21:00:00-07:00,8469,-4.8,17,04/13/2018 04:00:00,04/12/2018 21:00:00,0,0,0,-1.9,42.07823,-121.27869,102.7,0.0,0.0,,86,2259771403,0.0,86.9,-3.96000003815,-1.9,-2.6,68.1,-4.8,283,7.6,104.222771442,296.512468905,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,238,-0.0589715378521,-0.0572297954545,0.0217817815315
2018-04-12 22:00:00-07:00,8470,-5.0,11,04/13/2018 05:00:00,04/12/2018 22:00:00,0,0,0,-2.7,42.07823,-121.27869,102.9,0.0,0.0,,90,2259771403,0.0,86.9,-4.19999980927,-2.7,-3.2,65.2,-5.0,271,5.7,113.591035542,308.666186713,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,238,0.0306758600352,0.100750002273,0.0232157162162
2018-04-12 23:00:00-07:00,8471,-3.0,11,04/13/2018 06:00:00,04/12/2018 23:00:00,0,0,0,-3.0,42.07823,-121.27869,102.9,0.0,0.0,,93,2259771403,0.0,87.0,-4.11999988556,-3.0,-3.4,62.9,-3.0,258,4.4,121.349846152,322.919001389,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,238,0.0320965378521,0.102080809091,0.025047545045
2018-04-13 00:00:00-07:00,8472,-4.8,10,04/13/2018 07:00:00,04/13/2018 00:00:00,0,0,0,-2.7,42.07823,-121.27869,103.1,0.0,0.0,,94,2259771403,0.0,87.1,-3.65000009537,-2.7,-3.0,68.2,-4.8,267,5.4,126.703240736,339.619496599,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,239,0.0324990224472,0.1029798,0.0261836846847
2018-04-13 01:00:00-07:00,8473,-4.9,9,04/13/2018 08:00:00,04/13/2018 01:00:00,0,0,0,-2.9,42.07823,-121.27869,103.1,0.0,0.0,,93,2259771403,0.0,87.2,-3.93000006676,-2.9,-3.2,64.8,-4.9,260,5.0,128.839873235,358.198334319,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,239,0.0328379300176,0.103689393182,0.0266691711712
2018-04-13 02:00:00-07:00,8474,-3.2,10,04/13/2018 09:00:00,04/13/2018 02:00:00,0,0,0,-3.2,42.07823,-121.27869,103.2,0.0,0.0,,93,2259771403,0.0,87.2,-4.26000022888,-3.2,-3.5,65.3,-3.2,253,4.1,127.349255882,16.9591716044,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,239,0.0340869529049,0.104227275,0.0268468445946
2018-04-13 03:00:00-07:00,8475,-3.1,14,04/13/2018 10:00:00,04/13/2018 03:00:00,0,0,0,-3.1,42.07823,-121.27869,103.2,0.0,0.0,,94,2259771403,0.0,87.2,-4.09999990463,-3.1,-3.4,60.4,-3.1,222,3.4,122.52287698,34.0756248823,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,239,0.0346420193662,0.104568181818,0.0272447432432
2018-04-13 04:00:00-07:00,8476,-2.9,3,04/13/2018 11:00:00,04/13/2018 04:00:00,0,0,0,-2.9,42.07823,-121.27869,103.2,0.0,0.0,,94,2259771403,0.0,87.2,-3.78999996185,-2.9,-3.2,55.8,-2.9,191,4.0,115.133981213,48.7582593808,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,239,0.0347740611796,0.103818181818,0.0272697725225
2018-04-13 05:00:00-07:00,8477,-4.8,3,04/13/2018 12:00:00,04/13/2018 05:00:00,0,0,0,-2.9,42.07823,-121.27869,103.3,0.0,0.0,,94,2259771403,0.0,87.2,-3.70000004768,-2.9,-3.2,51.5,-4.8,174,4.9,106.001313127,61.2351102413,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,239,0.0346116980634,0.103962122727,0.0273123108108
2018-04-13 06:00:00-07:00,8478,-5.5,14,04/13/2018 13:00:00,04/13/2018 06:00:00,0,0,0,-2.9,42.07823,-121.27869,103.4,0.0,0.0,,94,2259771403,0.0,87.2,-3.74000000954,-2.9,-3.2,50.9,-5.5,172,6.2,95.771286425,72.1587218553,0.0,0.0,0,0,0,0.0,0.0,0.0,8,4,239,0.0346180554577,0.106103536364,0.0282857837838
2018-04-13 07:00:00-07:00,8479,-4.9,60,04/13/2018 14:00:00,04/13/2018 07:00:00,27,152,36,-2.7,42.07823,-121.27869,103.4,0.0,0.002,,91,2259771403,0.0,87.3,-4.07999992371,-2.7,-3.2,50.5,-4.9,162,5.5,84.9144776397,82.2479723645,9.67589054245,90.0,27,152,36,71.0004247428,16.9408634036,16.1265521396,8,4,239,2.41601036664,2.21620454545,1.93549299099
2018-04-13 08:00:00-07:00,8480,-3.5,89,04/13/2018 15:00:00,04/13/2018 08:00:00,41,654,163,-0.7,42.07823,-121.27869,103.3,0.0,0.004,,78,2259771403,0.0,87.3,-4.07000017166,-0.7,-1.9,49.5,-3.5,150,7.9,73.7961906803,92.220881926,36.7101653406,90.0,41,654,163,601.02527979,151.430886211,147.006875392,8,4,239,28.5507770933,29.7464621182,22.5239214212
2018-04-13 09:00:00-07:00,8481,0.1,62,04/13/2018 16:00:00,04/13/2018 09:00:00,98,856,416,2.5,42.07823,-121.27869,103.2,0.0,0.008,,61,2259771403,0.0,87.3,-4.11999988556,2.5,0.0,45.7,0.1,163,8.5,62.7605265387,102.878418333,60.0,90.0,98,856,416,1023.76155571,238.229451331,233.400197225,8,4,239,162.765323259,119.826878789,101.152977977
2018-04-13 10:00:00-07:00,8482,3.2,50,04/13/2018 17:00:00,04/13/2018 10:00:00,99,954,613,5.1,42.07823,-121.27869,103.1,0.0,0.011,,54,2259771403,0.0,87.3,-3.41000008583,5.1,1.6,41.1,3.2,173,8.2,52.2336595384,115.274828508,49.4114827884,90.0,99,954,613,1055.97574856,241.634732889,236.783451306,8,4,239,255.651495989,251.071088384,242.37095095
2018-04-13 11:00:00-07:00,8483,6.4,58,04/13/2018 18:00:00,04/13/2018 11:00:00,89,991,761,7.7,42.07823,-121.27869,102.9,0.0,0.013,,48,2259771403,0.0,87.3,-2.46000003815,7.7,3.4,37.7,6.4,189,7.6,42.8854018193,130.920827678,35.0612737217,90.0,89,991,761,1005.56726811,229.577502733,224.586408247,8,4,239,235.431728776,272.049340911,262.617312313
2018-04-13 12:00:00-07:00,8484,8.7,58,04/13/2018 19:00:00,04/13/2018 12:00:00,151,890,843,9.6,42.07823,-121.27869,103.0,0.0,0.015,,45,2259771403,0.0,87.4,-1.69000005722,9.6,4.7,43.3,8.7,250,7.3,35.8702532914,151.61414576,18.9709855139,90.0,151,890,843,923.623323979,212.278735822,207.19798629,8,4,239,236.432433489,254.120454545,238.295397899
2018-04-13 13:00:00-07:00,8485,10.3,91,04/13/2018 20:00:00,04/13/2018 13:00:00,286,595,782,10.3,42.07823,-121.27869,102.9,0.0,0.013,,45,2259771403,0.0,87.4,-1.12999999523,10.3,5.2,39.6,10.3,252,8.2,32.8541354081,177.470997024,1.63224320644,90.0,286,595,782,786.09316496,184.709300623,179.719274067,8,4,239,209.638013498,266.196436868,246.342557559
2018-04-13 14:00:00-07:00,8486,10.9,92,04/13/2018 21:00:00,04/13/2018 14:00:00,263,591,758,10.9,42.07823,-121.27869,102.8,0.0,0.013,,44,2259771403,0.0,87.4,-0.610000014305,10.9,5.7,38.0,10.9,260,9.3,34.9320165439,203.934377387,15.8201024291,270.0,263,591,758,771.875424739,181.626542542,176.654356867,8,4,239,212.634162265,238.19494192,220.744399399
2018-04-13 15:00:00-07:00,8487,11.1,91,04/13/2018 22:00:00,04/13/2018 15:00:00,231,611,715,11.1,42.07823,-121.27869,102.8,0.0,0.012,,45,2259771403,0.0,87.4,-0.159999996424,11.1,5.9,38.3,11.1,264,9.2,41.3165200778,225.720519062,32.1837243512,270.0,231,611,715,796.053143281,186.413345204,181.401142947,8,4,239,196.54819151,221.730424243,207.292680182
